id	filename	md5	size	state
83c653fe-99a4-4f16-b22e-22cd09182655	df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.genomic.gdc_realn.bam	3daeda7478b5e36a55183a88383c5052	6213110927	released
58ec8394-fdd5-4cef-865e-3b2115a35abe	c33ecc28-d5ba-4416-b93d-445b7883b6e8.rna_seq.genomic.gdc_realn.bam	4811078b4acd87ccc00b46930ffb2299	7853034739	released
6438a69f-c4af-4fc3-a693-ab0d4f7d3f15	57730033-1db5-4e48-81ff-b6ee4f3c0ab4.rna_seq.genomic.gdc_realn.bam	b24b5e0755374f035e71a14fd6b78c52	8182938066	released
e3662147-068c-4013-9688-8a87dca8394d	ea030b7d-26eb-4f0e-b7b9-c6b165061118.rna_seq.genomic.gdc_realn.bam	05fc00744535ce2eae57b79ce52d0c23	6621046008	released
f44ad7c7-ed0b-4082-9a11-5e2b479cb061	7aac48b4-dbb0-49a5-a3e0-04916a9270b8.rna_seq.genomic.gdc_realn.bam	2242771694facac36abf99b9bae97e1b	6541257784	released
837d3bd4-271a-4c7c-8b42-d16dc040e82a	7135f14b-e84f-4ebf-8d95-b2a3c843fd4d.rna_seq.genomic.gdc_realn.bam	518db521ccf7dfff1aeac123beee008c	7728997515	released
fbbee401-0a5e-476a-824b-2cb6c29abdaa	5b51c204-3342-46d9-86a4-2ed091492318.rna_seq.genomic.gdc_realn.bam	c078af8abfff10016853f92ac98c19fb	7158144449	released
92c99e1e-9d3f-4812-adf9-a9d0a7d25016	ba3f32ca-85e0-467a-a733-99ea832ff1c3.rna_seq.genomic.gdc_realn.bam	37a641d500c44847d58b969615ca4813	8149637476	released
6c73eb32-8d98-4072-a632-ee7227113075	cf3fe851-479f-4d22-9daf-99b163d0ed06.rna_seq.genomic.gdc_realn.bam	9205d499127b17d680a49ad5681b5a3f	7425122669	released
71b79d68-5026-4771-841e-1f77b6405b3c	b87ce383-9333-420c-9184-62d9d1eadabc.rna_seq.genomic.gdc_realn.bam	3fdba8958295f84c4534546077c513e2	6669709381	released
c64c241f-3c18-41d0-9aca-8764b0ee153f	2bbbdb50-4486-473c-a158-6b1656bdb242.rna_seq.genomic.gdc_realn.bam	05c108c4aea2d6b49360e99cbdb15bed	10582773429	released
4d8c1984-c6c0-46ab-a3fc-f9a59206ae15	8095ebc6-d293-4668-9d83-8b3f35dd198d.rna_seq.genomic.gdc_realn.bam	5fa0fc7766335548465fc3da205770e8	8870858188	released
a2f12b77-9114-4db0-9207-d2f89bdcca15	cd40e8d1-b307-4840-bba6-fd2f71d0c26d.rna_seq.genomic.gdc_realn.bam	5e1dd47c5a5efc2ff760ed80928b789c	3393142397	released
b9cd040f-6a74-4153-b70b-2593a725a5aa	1fc52882-bc89-4a45-a96e-5e051420c513.rna_seq.genomic.gdc_realn.bam	f920b654bc949aa53e6fab2f077ee6c9	5453511486	released
23f3fa86-7a7d-4399-a06e-623742be1062	5fd42405-ebfe-4210-bc2f-d8310e3e14ee.rna_seq.genomic.gdc_realn.bam	f272e9a6412ca43012609ce54081677a	6564717877	released
f7b7577b-56ba-4850-a165-58489d3cedff	fe8166b9-08e8-477b-9122-0e9194f34818.rna_seq.genomic.gdc_realn.bam	2c10ae8845df4bc8aead2f389889db64	6231925123	released
344b3a4e-a0e7-47de-98a2-bffdfbf9e4f2	352ec91a-6c0a-4d6e-b6bd-4237f5eebde9.rna_seq.genomic.gdc_realn.bam	282a4c51a587048c3dc6089f1e32da8a	9052474823	released
bab6a735-94e1-4720-8c34-4faf73852768	35120b68-e618-46a1-9641-1e635f633372.rna_seq.genomic.gdc_realn.bam	0c234002c4c26b1bc282146d944fe4e5	8092409047	released
ec1e34e1-d328-4bc1-bcf2-9909efe294f8	032e5aa7-8028-48ad-8fe4-6a5cc6aee5cb.rna_seq.genomic.gdc_realn.bam	ca86dd4bc8c21267bee5d3b5e3bffe6b	7229190401	released
4d5b5fc8-914f-4e94-8da9-7af9d18ee25c	91941243-48d2-4416-b104-0affb8c46316.rna_seq.genomic.gdc_realn.bam	d03a7a5aa4e0031717f2e8ce89a46fca	7560373796	released
0e3bd1c4-2a2b-4ba6-b729-64751cfe2d05	8f1c0479-48ac-46e7-a2c2-973a8a6c4747.rna_seq.genomic.gdc_realn.bam	6b87ad9f0b675c2d9f0c12a01942d0fb	6730488197	released
b9b7a9d0-0efa-4705-87b4-6ec406b0daf5	9eb69ff7-492b-4ed3-8762-c25c3dffa1fe.rna_seq.genomic.gdc_realn.bam	498f5da578b3d3c7696696052cf30437	8843592268	released
bb4ae3c1-cc55-4e80-9af9-a6505fff5e27	6e6eeb9a-6437-4e53-9fb7-c283f738d3bd.rna_seq.genomic.gdc_realn.bam	fae256f90cccddbbff96be3fe4b73eec	8564893999	released
50ab4536-93a6-461b-a9c2-1e5e0cc23e45	f1d01b35-7a63-48c1-82ae-a9684906ef65.rna_seq.genomic.gdc_realn.bam	bbaf8a0e92b7848b2ff462e2304a2f88	6487274220	released
e2438254-788c-43de-8112-c39e90e8c779	e6f4bdc7-ab3f-4a62-aa6d-5223b25bbc89.rna_seq.genomic.gdc_realn.bam	5fe1cbe53d1d339cb90b1106f99d7735	5166508723	released
5b58d041-71fb-46f0-ad63-f8b98401ebc4	e558015e-969b-4354-9bc9-219a60092734.rna_seq.genomic.gdc_realn.bam	26c65360d3f96b586092aa0ae59325f2	8255460063	released
3958e5a8-44c1-4cde-99fb-085169f12f7b	79beb4e0-5066-481f-b432-94d69219bfe8.rna_seq.genomic.gdc_realn.bam	bc89694ea21b2f8af07309b186f9f890	5635588436	released
4898bfd0-c8ad-49fa-b82b-667f7735555c	3334577a-8045-4613-9a1b-e79fd62d5d6d.rna_seq.genomic.gdc_realn.bam	86b85cc2951c59ba06decf7e6a335650	5154620300	released
57d8b552-59ab-49d2-bc0a-d1dcb5706dd6	586df577-513d-4d43-ac47-89c52f322d30.rna_seq.genomic.gdc_realn.bam	3403d587471c4a68e8808cb0c15549b6	5718125394	released
e28e9641-0a9b-4c8f-bfc8-979d8f859958	9b7c81c7-d03c-446c-9d25-8c966058b0e3.rna_seq.genomic.gdc_realn.bam	fefe5d91a937b3b66f1b5a3e7f2c6be7	9393919723	released
50981423-948b-4299-ba69-2eb32de93075	7fe106c5-4235-4930-83cd-84dc5250db89.rna_seq.genomic.gdc_realn.bam	a7c27e8ecceac1da23d60a7e11ee2574	7436140958	released
ddd3e372-3640-4c59-82db-aa3f4d184473	51bced11-ff98-4338-8e54-0b1a35a6d982.rna_seq.genomic.gdc_realn.bam	8aa2bc8f860597f0a9718e7e439a5219	8361530097	released
84a00c75-5d2e-45a5-8b66-a7d6f8a40172	e4443a5a-144f-434e-b1e0-3139e1e5ed23.rna_seq.genomic.gdc_realn.bam	779ca0d55c71f99aa9f7c9450e331e0f	4761492535	released
5db87800-7a99-4a28-9340-3131d3003362	e6ac5ada-4358-4ca3-b1cf-05d3e0cf0597.rna_seq.genomic.gdc_realn.bam	addb8852f7e1623600df4a82366c2e90	8089040047	released
943c46fd-5747-4210-9365-6ef0eab1e305	4c6f18b9-eb4c-4b7f-90ee-0c3194407be7.rna_seq.genomic.gdc_realn.bam	fbf629c7c571e61f3dd97e5247bd19d6	8495960107	released
fc1cb12d-5ad4-400f-bee6-acfbcc804cec	4796719b-2fa2-40ee-9fa9-6a8caa703823.rna_seq.genomic.gdc_realn.bam	2abc21f2c2c525d1d729fed4101a5af3	5531880945	released
006f070d-704b-4f7e-89e3-086ba2d0e153	39a75bde-24a0-4d26-8377-df045423f786.rna_seq.genomic.gdc_realn.bam	f8efd4a46a0720b41439b56bf2167d72	10514081281	released
7916cc74-25e8-4bf8-a32a-32990c421927	61a614bb-2249-4611-8aac-1a8e53d4467b.rna_seq.genomic.gdc_realn.bam	118cc30e3f637e7ebae2a7cf5d462071	5301088268	released
239dae7e-52c9-43c9-886c-90fba1365a0f	c98940e5-aff4-4eec-9cd7-708584356a5f.rna_seq.genomic.gdc_realn.bam	f1ec13fc9d9da43098431dbc9e8b8368	6048365171	released
06124a6c-7d19-4606-9356-8cd298f2acfe	8b7eaa6a-3ea9-4bf4-b814-7b2e7dbb3528.rna_seq.genomic.gdc_realn.bam	d3129ec1ddcda3176addde2bdbf97ca2	10360872813	released
f3545a0a-bc2d-4cb9-974c-71b1c5305a10	d81b8303-62b4-46ba-9370-8c6a92cfa4fb.rna_seq.genomic.gdc_realn.bam	136af541222bd2aef76452fd21136431	6180786565	released
c7ba4f00-f28a-44e8-8eae-17b088024887	d372fdcf-a087-4773-880a-169ecc0d1fd0.rna_seq.genomic.gdc_realn.bam	3fa4857b3cc623c5ec2ab09b8b08b4a7	5307714576	released
0dca3755-2be3-46ae-beaf-1fe244391667	c6a90de3-979b-46b0-9f84-2875c1e38742.rna_seq.genomic.gdc_realn.bam	4c942ffd4c7c09b69204d6e33f651c07	7059744494	released
1180e0cb-894e-4b77-8b52-a8f2dec5d686	8d2f240f-43c3-4e0d-a6cc-79f6b174dace.rna_seq.genomic.gdc_realn.bam	219b2cc9b392bc09ac102fac5eb9efdd	9952072523	released
0f88bb59-6cfc-4aa8-a97b-ab9f1c03db8b	68bf0c2e-f2ad-48f3-b29d-b2a3c5d1c568.rna_seq.genomic.gdc_realn.bam	32e99628c16306d47990ed95c970269b	4962433341	released
daa0ffe3-6919-4979-8c12-893f055b678c	d898e588-a74d-435c-b930-b96c266ff580.rna_seq.genomic.gdc_realn.bam	120ccb58bea6be1d6f39747b567ee64e	11419110919	released
93fdae30-4982-409f-bdd3-34d8471d4b60	8909b639-c15f-4935-a698-6de79c3d0433.rna_seq.genomic.gdc_realn.bam	c0f93e0ae3a6c5740988aed8bc62d13a	7376029971	released
7676ac34-388d-4690-b4aa-eec11da4dc07	9079bad4-9d01-4eb9-999d-35ad734be2e8.rna_seq.genomic.gdc_realn.bam	bc56823254f71dbc0def753e1fb56c43	10693655069	released
ee3fa5a0-0c60-4b31-968b-9d9937d9647d	0d71189d-6801-4d6b-b306-22efcaa2564a.rna_seq.genomic.gdc_realn.bam	5fe403b74cc81d26facf95ebdd79c1d5	11989791636	released
cd4bcfd2-b819-4395-b470-687987be5fbb	f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e.rna_seq.genomic.gdc_realn.bam	e69b09c62545645237270e5c719389f0	4345287438	released
bba7967a-187e-4537-a61a-79f738be3d08	f738acc1-0445-49e0-a279-3469620c8d4a.rna_seq.genomic.gdc_realn.bam	eea3a2393394d98cc0182c10d7298be8	9010536417	released
02d5ffec-1599-457b-ba91-615d943b4b7e	078420d8-5079-4a98-81d7-3a4b84e9d0ad.rna_seq.genomic.gdc_realn.bam	b563ad2e8fa2f60ce66c4e4d5dae2189	11588543927	released
97fe18ac-27dd-47b0-9e24-6bfe6a3701fe	a091a049-ebb1-465c-bf2e-b2abd72e4901.rna_seq.genomic.gdc_realn.bam	6fd9277b34d4f1ad2bcbfacaed24df57	17687000447	released
89d20fd6-4a39-48c5-9066-ed9745a65651	fb3713b9-fad5-4d66-b419-8f53530b14cd.rna_seq.genomic.gdc_realn.bam	dbd57fc3547ca0755e2f674337f6e3fd	8763572462	released
ff8d6009-42b2-4d5a-a6be-80c432d79bf9	b55e91d5-8675-4f6e-b9f0-cef4c82b7323.rna_seq.genomic.gdc_realn.bam	f7f5d997e087ea00adc4dac448f2da64	8533129294	released
f701f343-7859-457f-af82-49cb3f83ed44	1d468785-141d-40ca-acb1-d6d85a8c9d7b.rna_seq.genomic.gdc_realn.bam	9fa41d701ccb669ecc0782a35bf65564	8577486874	released
063401e8-504e-4b55-8a17-e07a76dd6f6f	5a277308-f1bc-47b3-a397-aeabe9db8dc6.rna_seq.genomic.gdc_realn.bam	b1444c8795a6ef673b6888e83d8c596c	5580918563	released
784848a4-c98e-4d6b-8be1-9dcc24c09d20	f266f0c7-53aa-43bc-bbef-b9af0054391f.rna_seq.genomic.gdc_realn.bam	cfd096f884cfa0bdf9b17da1bfdd3fcf	4621343879	released
8c711b76-aadc-4c62-95c5-f2eb7fddf5c7	f383e1a0-2847-49e0-bede-abe5ce5147ce.rna_seq.genomic.gdc_realn.bam	803dde1293a70aa70ff5883b600e010e	5794839899	released
aa16efee-5cd7-49e3-bbaf-33570efa8fff	15933e60-dee1-493a-a4f9-d5791dd15325.rna_seq.genomic.gdc_realn.bam	136b512479664d9c68c1c3e65aa59981	9997591067	released
e43d67eb-d960-43a4-98c1-9396caf73515	956570e5-7ed4-4d17-a830-f1bc67a7af15.rna_seq.genomic.gdc_realn.bam	84f3b6a2e613ef2e9b4d82276a4bc676	9158192429	released
d0bf3236-fb71-4dfc-b833-a75164b65a7e	c8c213fe-4ab7-4671-81cb-fe09b11fcbe7.rna_seq.genomic.gdc_realn.bam	b0f0e2c087d3c959df4789bbe9dba8d9	5454581390	released
53bc48a8-4181-4b08-8685-997459c3bb3a	69ef0b4d-aa36-46a4-9c7f-96711a51e461.rna_seq.genomic.gdc_realn.bam	0bc37c29d954fa5827f4a0bf7b05fe74	5578911847	released
4e7c61f5-97cf-4d21-8765-f1e4e3d7e95d	04de1f79-fdfc-4662-bab2-a3ed667c7dea.rna_seq.genomic.gdc_realn.bam	29466ce50ec8fe31fca84843debc23c3	4852855194	released
b04525e2-a3a1-423e-bbed-9e4e6912da31	13daffbb-aa53-44f9-a6ed-5fd43ed37471.rna_seq.genomic.gdc_realn.bam	1a90af7861068d0e03e649319ecb9a08	6506138564	released
e0d63163-3786-4011-b4d7-d32775ec9ecd	d6450e34-ebf4-4749-a27e-8e3139960afb.rna_seq.genomic.gdc_realn.bam	d87f2189edf73db19ade0cd4b63b0be8	4563063172	released
05414d34-aa3f-41de-bd88-ad6a929633c4	08ccd8d6-3e9d-4ece-a421-98acaf272569.rna_seq.genomic.gdc_realn.bam	e26c8c3869c1e5d5bd9c2cf5873c033f	7281680034	released
5f139f5c-b1b6-4c0c-b6d6-fd1ae7a86290	790ea932-848f-40cf-ab94-673eea700aa2.rna_seq.genomic.gdc_realn.bam	8687f1de6be79d675e2382dfcf1a6d8c	4236609271	released
faedf9ed-d2fb-49d9-b748-23c2416d845a	5cb07e9d-28b8-41bf-bbb5-b8b56cc12cdc.rna_seq.genomic.gdc_realn.bam	a3eb71b0e0ea3cbfc5c72f9244a119e8	7700921899	released
a519b441-fc6b-4f0f-bed9-410568fc046a	86538c2f-7f41-4a9b-bea5-f6126772f322.rna_seq.genomic.gdc_realn.bam	3581b8a41063fa595f04ae68c0511928	7685995940	released
4dbed655-4c18-497e-9f08-922f3756f5bd	ba2e1bd2-56f5-4dfb-94b5-92c50c58b31e.rna_seq.genomic.gdc_realn.bam	94a413320cd309ff04217b07bbf74cd5	9017208587	released
955004a2-77a2-4c5f-aa41-f2f8e006ce54	ba42632e-b94c-4620-adcf-a0585652860f.rna_seq.genomic.gdc_realn.bam	b264d9cb1a6526acbbecd962f5a4a96c	3578579419	released
7ccb4166-0006-4e32-ada7-f2ad3e7c5cb6	c091a9db-8d3f-4dfb-8658-b6b8020c1d5c.rna_seq.genomic.gdc_realn.bam	cc663655dd84ec48a06b120380fb175a	10895272456	released
cbce7c93-5a31-4df5-b3d4-3c666aea4e97	ee6709eb-718c-4a0e-8b57-3068e0e0fbaf.rna_seq.genomic.gdc_realn.bam	909aa78af237764678e0c291c215a7b0	6969058167	released
8d7dc60d-adc0-4831-83ea-a1f5f83a0683	7db191ab-6106-4e39-a45e-8a68aaba0922.rna_seq.genomic.gdc_realn.bam	151126a0c783ac6a10d8f2e77cc5043e	10996180747	released
15c56bef-fb25-4fce-af45-5cbde516139b	f77281dc-f8c5-4da7-b151-873b03e986ad.rna_seq.genomic.gdc_realn.bam	fa45bb7e43bd43ee208cb27b9eabbbd8	5210060643	released
cb689a12-a8bd-4c33-84ce-726ebab6ccdb	8b629c3d-0f28-4740-b681-6f064354f794.rna_seq.genomic.gdc_realn.bam	3637d4be94198e2bc47e6e0671c103e4	7176413601	released
a2184b6f-06da-4020-a189-92867933fda6	3bbc2702-3fa1-455a-9c68-bf082850d9be.rna_seq.genomic.gdc_realn.bam	a54b941981e4f750ac80249fa6164018	8035944034	released
04376d79-a453-45e5-a70c-0ad40ac38fcd	e3c0a094-5504-4b74-9e0d-c73e84dc3901.rna_seq.genomic.gdc_realn.bam	95bf1d098eaa139bb9757d3194861da6	2513761217	released
e4fcc0a4-5337-482b-883e-18e4a75fceb5	f8cfabf6-dc25-4141-be6c-817dd439a74b.rna_seq.genomic.gdc_realn.bam	d00e13e278ae158948a223278c55ff22	7183850456	released
7a5d4bc7-9a66-4ef3-86a3-744e28423ef9	e8909d26-a289-4dc7-a819-5883c621efac.rna_seq.genomic.gdc_realn.bam	bcc59b8a232013b01f9d2ee3435de681	9313755984	released
005e217c-4a7a-4d2e-9bd1-a2d530f3d33f	706fb35c-d467-4f93-b5ea-0cd841533655.rna_seq.genomic.gdc_realn.bam	1c3b64d24c8ec72aa4fd28b339115c64	5237372933	released
b9a2ad9a-a2ca-4c3a-a3c5-d337644ccc93	abb411d3-1474-4e6e-afa9-23b974d9a557.rna_seq.genomic.gdc_realn.bam	1884f1d8b4d695623d6d9b043b59f863	6002081970	released
24d12ec4-9c17-47c4-85d0-3c4bc56e51dd	3f32cdec-5a60-4147-b313-7c9a9dfefc78.rna_seq.genomic.gdc_realn.bam	d22e8e2be7a36293662efdbaec4457bb	9184466185	released
609ea7e5-4493-4a08-96d8-cd05d1c55030	11d450a3-4578-4444-8ddf-613b5868b683.rna_seq.genomic.gdc_realn.bam	781e5d52329ae438ee0ef3913cdcab26	6821711101	released
0bfb9970-c225-4012-9c7a-0c53932d61b9	f2dda955-5a39-43c1-93a2-83953b2b91d1.rna_seq.genomic.gdc_realn.bam	2831565f04e327eb70320ea0c67c8ce3	2638359837	released
76bff83f-7070-4bcf-8275-7ee53001e255	de57eef8-932d-4e4f-a67d-835a87d72116.rna_seq.genomic.gdc_realn.bam	16d0a9626a83b6b15596746f7513b6ff	8647565227	released
17d58a46-a812-4e84-aa96-69505cb0ec05	7e6ed4fc-b4bf-46c7-9f31-24a0c32c039e.rna_seq.genomic.gdc_realn.bam	fe7e50fef36d9ab2962657f249edfd23	8774016659	released
c76d8f51-8a4a-4a32-99cb-48d245d9ed9b	6733afa1-b0b8-440e-b54c-98e5fdec854c.rna_seq.genomic.gdc_realn.bam	515541d0b281f1936d7bd8da637cfe8a	4998643131	released
44546a6f-415d-47a2-9bd6-1cf26ef0c1e6	3daeb643-20a6-4273-b1fc-eed2a3bb5a18.rna_seq.genomic.gdc_realn.bam	5daccfe89a7f6d63f68f58675f6f417d	9528307120	released
72476bc3-5a38-41f7-aafe-f001d3965920	06ce7b93-1264-4219-8a2f-d8f0d295e45f.rna_seq.genomic.gdc_realn.bam	2173c6a038b6968a5e5b2c41d546281c	7009696681	released
16984650-2b3b-41be-9428-23894b5dc6a6	92b7faad-a817-4464-a074-9b64bf25fad5.rna_seq.genomic.gdc_realn.bam	834a102cef52b3807adb69be0c162a43	7783761354	released
ba38cc3e-3f6c-47a2-891e-187859debdc8	f1600b0c-f3ac-4c19-8c43-6af450abb6a3.rna_seq.genomic.gdc_realn.bam	4b064c18ea0a6d5769b9e8d9cba03f8d	10702411029	released
686c6d7d-953b-4a42-baae-947ed51b9b91	7faebca5-c36a-4a24-b785-5e673cf5a0ed.rna_seq.genomic.gdc_realn.bam	a24466dbff16a96a46936ceed2100446	7205867053	released
dbe27b89-da4b-4db2-8fb4-3c89c8d4f9ce	09cf8de3-bb0f-434d-8cb3-9f5eeb264b6b.rna_seq.genomic.gdc_realn.bam	2881a02359ce1b33afb78b076fd15c51	10423554018	released
a3d1ecd0-d295-4e5e-95c7-313a65253ba7	e96b0282-8ff5-4390-9466-119534a50628.rna_seq.genomic.gdc_realn.bam	89ed3bb941e784afd479de49cc4eb7aa	7857249471	released
c68c78aa-1e92-4194-a54b-c4560f462233	8ddd5f98-9ebc-488d-830c-817ebd796939.rna_seq.genomic.gdc_realn.bam	0da2ea7b3eb378de97efd60d94ae5f56	4340313087	released
275750b4-5a4a-4019-ae2d-d25663143b21	be8e200c-dced-4b24-a70d-6b6baecb7300.rna_seq.genomic.gdc_realn.bam	82b5842fff1ac1fcb2246208e84d687a	11618495445	released
f10ad2c9-8431-4d14-9bdf-c0dc8f802b08	7050a8f4-f7f5-41ba-9bda-942d369cf317.rna_seq.genomic.gdc_realn.bam	515a13177f0c58ac3a256f096219dffa	18028594079	released
5787d9e0-e504-4ce8-be28-8060d7b1ddf7	c9496c77-cfbf-42db-a862-af0b878b9852.rna_seq.genomic.gdc_realn.bam	14f58ef9719f71d40f3b9f0b37a2108b	14442469560	released
5bb5c895-7457-452c-a8e1-9114cd7c32fd	05ddce6e-57b0-4b78-9955-7c1b4c564498.rna_seq.genomic.gdc_realn.bam	0b1da0e831accf3f7147f27b20755b94	10515918077	released
a4e0cdfe-cdd4-49f8-aeab-a358b516fcf3	853013f2-fee7-4489-a2a2-fa36112a1c73.rna_seq.genomic.gdc_realn.bam	18be7aadcf7d34d9c433e729848eb99f	9126337285	released
076d0e03-5863-4aaa-a082-0bd72c0ca72b	23b39087-8003-4e5b-a1f8-b50b0919bcca.rna_seq.genomic.gdc_realn.bam	f98af34c8a2e1573e7a47819670d394e	6794025942	released
3d5c9b56-01f1-4b8d-992f-3493efd91fae	4614147d-8f49-42b0-a43d-3ef88e6f0af4.rna_seq.genomic.gdc_realn.bam	29ac24f63b8f9794942e814faab3b391	7198147233	released
30a1431a-82a0-47ce-9932-50c96632a66a	61ad862c-0bd2-4fcd-a9e1-f42e8099bd81.rna_seq.genomic.gdc_realn.bam	5219a7ed53469026886104e736c40c5b	7203938383	released
2ef46472-1505-46e5-b995-4e367efe3a81	b1f7e629-7a99-4b1f-85e4-bafb87724aea.rna_seq.genomic.gdc_realn.bam	ac979cd658f5610e18dd2eec63c5800f	11857309531	released
251561c6-d5c9-4303-8649-3c1e6e44e210	8cf6a0f3-9dfb-41f5-b855-c313c583e707.rna_seq.genomic.gdc_realn.bam	147a3561e6fc481e815fdecea3f0ba81	5875446947	released
24705dc3-85fc-493e-9b15-8d66e86b4128	f988afae-48f8-4ecc-bb84-87924b454bf0.rna_seq.genomic.gdc_realn.bam	45db3e8b05d4cc7c9c24fcc51979d699	4034480263	released
94057ffd-f1fd-4611-9583-0d23d8de469d	8923da54-2f7c-4315-9fc2-a1d6502df55b.rna_seq.genomic.gdc_realn.bam	105644c3e1d7a5078ddb070808fce80f	7378782308	released
be59670e-b6b4-485f-b076-51e37ef85b64	2f3e03a2-8764-4791-b53a-a599c6159e19.rna_seq.genomic.gdc_realn.bam	d6e27920c2367ea7bcd89708770b57b1	9777355847	released
eb0de470-8ba3-42a7-94dd-9c3fa677ea73	b4b81763-61bc-469b-a048-eba733193262.rna_seq.genomic.gdc_realn.bam	8ac9eb00b2b7588419738092d6801a6d	8467746183	released
622af96f-84d5-45af-bef9-92be236c0923	e97a2bf2-c5bd-4dbf-9940-450a8a99e9df.rna_seq.genomic.gdc_realn.bam	f373d9eb879fd4200c49af50f833df4d	6362532988	released
3e6d86f2-1456-40f6-9d81-a3995f6d810a	707fad7d-f284-456a-abfa-17289b40579f.rna_seq.genomic.gdc_realn.bam	955da0319e078ce49b1e20cbc7f4328d	7970976448	released
cafd0d7e-5ada-4d0a-bf70-8343725f7b0e	8f08cee9-a91f-4305-bf8d-efeee9cd386c.rna_seq.genomic.gdc_realn.bam	29d2cf4d8de681dd18c2c55088af007d	9794632261	released
631838da-6126-43a4-86cd-9aec6f2f50d3	16e1fcb7-863d-40c1-b2d6-365d519148f6.rna_seq.genomic.gdc_realn.bam	f9d62a1aa8357257f92358b79f08be1c	5479780004	released
6f763804-eb99-4074-b6b9-503f6454e92c	e548b6da-7025-48ef-bac6-50dcf66abe71.rna_seq.genomic.gdc_realn.bam	572f26272a1ed1a4979e248d8da05215	9132284083	released
1f3a9d55-7bd9-45c8-a59f-653b3c9e503b	bd35c087-9a96-4f86-99f2-1a2a8936471a.rna_seq.genomic.gdc_realn.bam	af99b6632be774f11fa246c5cecd57c9	6995434888	released
abdd974a-22c2-431a-adf2-84f254fbfb31	33debcbe-cd9a-422d-8214-68606f68ac5a.rna_seq.genomic.gdc_realn.bam	89ad20ffd53e4a996db360cb717a6244	4123929154	released
ad819369-bef1-4dd0-9944-9455f65de7ed	bf121f27-c765-4f64-8a9f-73c30427217b.rna_seq.genomic.gdc_realn.bam	0a997aab9ce655a5af7e0a54b526a09a	3258644146	released
bbb48355-8104-4421-a610-f60364b36052	98f19a00-fd01-46b1-a75d-f66522ebde2d.rna_seq.genomic.gdc_realn.bam	cddf8b47abf7665b02bd5572d540cf71	5116693064	released
f196b382-eed5-4bb2-aa3f-f3014d369dbf	9dd14de1-13c3-4586-8aad-1f3b0cb63de7.rna_seq.genomic.gdc_realn.bam	6bb98e039554d5f4ec97890cc2556549	3907875716	released
aa0a613f-a2a4-4c6d-bbf3-574b2fd333e6	1bd6dff8-ad21-4a45-b496-2d52ba995e5e.rna_seq.genomic.gdc_realn.bam	e18de3e858d431888a433a41c0e42784	6684977483	released
37e7045c-6d86-4694-a60f-2889dc7074c9	2553a422-8136-4fb9-95af-3ffafff2d223.rna_seq.genomic.gdc_realn.bam	a815a0d1eb9216855785bf3270575104	7571444056	released
e9cb2092-5cc1-45c6-9071-1fe8de194b88	8f6c4058-6bdd-4f85-94ed-874966ffec55.rna_seq.genomic.gdc_realn.bam	2d7bbcf669a6127b71bff720f8e1e33e	7767898524	released
d23353f9-f78b-4faf-ae23-5a10cfd41702	5a3c544e-069c-4d6b-b7b7-0f41ff71dee2.rna_seq.genomic.gdc_realn.bam	e96d78c4c8bc072a148caf58b0b50747	5459520535	released
40cda96d-73fe-46c6-8e9d-9c2998949c17	92e1baff-0f43-4841-aab9-fdda0078673a.rna_seq.genomic.gdc_realn.bam	bf7dfba03d9438dc66c9b89ad822c5d5	8929225831	released
c8e0bbe5-8ac0-4b36-a1aa-74572d5c0276	aae57dd0-eae8-48b0-855f-2cd17c9f524d.rna_seq.genomic.gdc_realn.bam	1a682c8901c4bc4a40f70c962f9b1d31	6393106520	released
f08835bb-f43a-4f69-af90-f2e1c8799059	9d0f51bf-a66d-4ea1-8599-2aee772c165b.rna_seq.genomic.gdc_realn.bam	f450da7d088cef305538de5b91063d14	7629906637	released
f5fe4360-6f8c-4ff6-a9fa-9de5b391bfc3	5a61d29b-5ae6-41b6-8842-865463f72990.rna_seq.genomic.gdc_realn.bam	85984702a4f9cca6d238c96ef62664a0	9185931770	released
8245521b-0cba-4c3e-b46c-4948fa8d3ea5	08429604-2dc7-4827-8ba5-80818aa45a51.rna_seq.genomic.gdc_realn.bam	f11cff8d6ed460b22bb1cd1bbb9fea4e	8685419097	released
6327610a-5905-484e-8ca0-8262414494ec	c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8.rna_seq.genomic.gdc_realn.bam	ec58e16931834c08d2fd2962db203f79	4760245645	released
f17ad0a0-0881-4e81-bcbe-fb99c56266c4	2e4316d2-5fe5-4ee1-9b22-73f4c42b6202.rna_seq.genomic.gdc_realn.bam	bc2e6cbcbdcbc4498e09f3e08531c40c	9653817218	released
a1c7b717-10af-42d9-bbf2-9f72a90c42f7	8c22f448-940a-46f4-a192-f389d1931f0a.rna_seq.genomic.gdc_realn.bam	68e29bef9513acc373cd2c31a5e3f8bc	9344401809	released
c28e646e-c86f-4093-b0d7-3a58ffc37057	d244c9fe-f289-417a-af42-85591ef4fdc6.rna_seq.genomic.gdc_realn.bam	6c6f7c7fc36de75ab6665795ab82daf5	9797968541	released
